STATE,DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,0V,DEC,ANNUAL RAINFALL,FLOOD 
111,111004,2008,188.68,215.92,174.57,116.74,154.84,176.56,183.05,237.27,176.9,173.8,916.92,681.69,3396.94,0
111,111004,2009,459.68,48.38,307.07,165.12,211.83,122.94,168.58,173.86,175.29,285.07,600.17,600.21,3318.22,0
111,111004,2010,123.97,33.04,84.16,101.03,186.54,176.86,287.71,136.67,188.79,218.55,494.54,636.29,2668.14,0
111,111005,2000,224.52,202.81,224.68,284.43,87.64,125.8,139.77,126.64,265.89,278.05,745.55,458.68,3164.46,0
111,111005,2001,323.07,77.04,238.78,101.02,162.14,108.96,168.65,184.19,132.33,249.67,340.7,538.13,2624.66,1
111,111005,2002,76.74,31.54,121.84,123.94,226.03,100,127.13,202.47,157.08,180.9,432.64,497.26,2277.59,0
111,111005,2003,268.48,120.16,184.88,138.49,73.29,147.35,230.15,153.88,172.26,408.36,435.83,468.99,2802.13,1
111,111005,2004,132.53,39.95,74.85,64.96,146.02,130.06,185.33,147.18,219.53,519.63,354.47,497.53,2512.03,0
111,111005,2005,68.47,39.23,129.95,83.84,206.04,189.45,159.23,127.72,187.01,294.11,546.72,599.24,2631,0
111,111005,2006,149.95,256.12,103.39,93.73,244.35,191.3,164.34,185.48,254.17,169.75,347.47,418.85,2578.92,0
111,111005,2007,243.14,29.2,107.56,127.59,150.33,139.5,193.44,220.01,251.82,363.09,253.37,426.86,2505.91,0
111,111005,2008,171.97,195.87,161.89,115.83,156.52,172.4,163.81,214.38,163.24,176.65,917.94,727.19,3337.68,1
111,111005,2009,421.94,54.98,315.2,169.02,194.92,107.39,163.54,185.5,160.38,257.98,619.52,553.57,3203.94,1
111,111005,2010,118.15,36.37,83.35,100.15,172.34,168.54,264.1,135.33,171.26,235.06,562.18,634.11,2680.95,1
111,111006,2000,224.52,202.81,224.68,284.43,87.64,125.8,139.77,126.64,265.89,278.05,745.55,458.68,3164.46,0
111,111006,2001,323.07,77.04,238.78,101.02,162.14,108.96,168.65,184.19,132.33,249.67,340.7,538.13,2624.66,1
111,111006,2002,76.74,31.54,121.84,123.94,226.03,100,127.13,202.47,157.08,180.9,432.64,497.26,2277.59,0
111,111006,2003,268.48,120.16,184.88,138.49,73.29,147.35,230.15,153.88,172.26,408.36,435.83,468.99,2802.13,1
111,111006,2004,132.53,39.95,74.85,64.96,146.02,130.06,185.33,147.18,219.53,519.63,354.47,497.53,2512.03,0
111,111006,2005,68.47,39.23,129.95,83.84,206.04,189.45,159.23,127.72,187.01,294.11,546.72,599.24,2631,0
111,111006,2006,149.95,256.12,103.39,93.73,244.35,191.3,164.34,185.48,254.17,169.75,347.47,418.85,2578.92,0
111,111006,2007,243.14,29.2,107.56,127.59,150.33,139.5,193.44,220.01,251.82,363.09,253.37,426.86,2505.91,0
111,111006,2008,171.97,195.87,161.89,115.83,156.52,172.4,163.81,214.38,163.24,176.65,917.94,727.19,3337.68,1
111,111006,2009,421.94,54.98,315.2,169.02,194.92,107.39,163.54,185.5,160.38,257.98,619.52,553.57,3203.94,1
111,111006,2010,118.15,36.37,83.35,100.15,172.34,168.54,264.1,135.33,171.26,235.06,562.18,634.11,2680.95,1
111,111007,2000,208.12,182.79,232.02,273.93,75.21,107.26,139.78,102.69,278.17,227.09,881.54,511,3219.59,0
111,111007,2001,290.88,64.19,215.56,82.14,165.16,77.44,193.04,164.78,157.58,233.64,344.95,488,2477.36,1
111,111007,2002,65.28,24.29,101.78,103.7,200.38,103.06,118.67,164.26,128.03,165.34,480.48,468.78,2124.03,1
111,111007,2003,184.95,93.91,161.5,89.8,71.25,153.02,212.57,144.26,150.89,385.72,435.37,460.71,2543.96,1
111,111007,2004,97.68,25.69,48.3,51.68,116.2,107.98,168.13,132.09,226.37,489.1,340.41,390.45,2194.08,0
111,111007,2005,61.37,25.7,124.76,53.57,188.14,198.46,143.19,107.41,168.11,298.35,479.26,655.33,2503.64,0
111,111007,2006,128.03,204.32,97.17,69.61,268.56,199.56,175.47,175.27,235.55,168.01,338.36,340.83,2400.75,0
111,111007,2007,202.22,23.23,101.26,112.92,143.87,121.69,194.94,213.64,257.17,339.09,229.36,365.42,2304.8,0
111,111007,2008,145.71,164.05,126.34,99.32,162.64,182.42,162.78,208.68,143.09,164.93,1006.35,722.59,3288.89,1
111,111007,2009,392.47,42.8,285.8,151.55,187.07,104.75,168.97,174.82,145.19,238.65,647.16,465.59,3004.84,1
111,111007,2010,101.86,30.2,68.96,83.19,163.54,175.11,270.1,131.87,173.41,253.14,570.58,624.53,2646.49,1
103,103001,2000,173.29,163.75,238.34,248.55,100.37,117.79,126.39,106.05,267.11,242.45,839.46,494.04,3117.57,0
103,103001,2001,254.17,52.83,213.18,107.48,148.39,69.4,172.61,153.71,178.16,258.34,330.59,390.59,2329.45,0
103,103001,2002,58.99,28.53,86.09,122.05,163.46,108.36,101.81,139.39,147.11,179.83,486.32,416.03,2037.96,1
103,103001,2003,127.2,83.08,158.51,76.93,77.71,153.11,184.37,166.32,150.32,455.45,418.98,375.51,2427.49,0
103,103001,2004,85.9,37.15,59.02,66.78,104.92,111.95,154.33,137.27,241.76,434.88,307.79,291.88,2033.64,1
103,103001,2005,64.82,25.65,110.18,58.25,196.63,179.36,128.51,111.74,155.15,305.85,444.46,632.04,2412.64,0
103,103001,2006,123.64,150.23,116.8,73.42,266.05,176.54,157.21,139.86,215.47,182.31,313.19,273.68,2188.4,1
103,103001,2007,175.99,26.08,110.6,124.25,129.6,103.17,184.25,198.63,251.68,328,233.58,295.86,2161.69,0
103,103001,2008,124.54,127.26,109.59,98.72,161.95,175.34,148.97,177.32,139.13,177.1,900.06,702.37,3042.35,0
103,103001,2009,324.4,46.42,270.35,152.77,184.75,84.77,162.34,190.16,137.61,203.56,626.46,385.6,2769.19,1
103,103001,2010,92.74,30.2,65.98,83.36,133.58,166.2,229.66,135.25,150.43,268.88,614.98,577.6,2548.88,0
103,103002,2000,148.71,146.45,220.77,222.96,105.88,123.08,123.28,109.69,260.86,215.74,835.2,481.29,2993.91,0
103,103002,2001,243.03,44.09,213.06,90.32,144.47,64.84,177.57,140.42,188.24,251.14,294.37,399.28,2250.82,0
103,103002,2002,41.22,16.88,67.22,104.93,164.25,109.63,96.61,121.79,119.65,167.39,479.55,394.85,1883.98,0
103,103002,2003,95.78,66.47,142.7,58.42,84.02,140.02,181.32,156.64,136.29,412.18,407.42,365.93,2247.18,0
103,103002,2004,62.49,25.32,40.01,55.34,107.16,110.05,138.52,126.2,240.48,390.27,283.04,244.22,1823.11,0
103,103002,2005,52.63,15.11,98.67,40.03,196.43,172.52,118.16,100.39,139.78,293.78,405.4,637.81,2270.7,0
103,103002,2006,110.62,133.84,115.87,67.41,259.09,184.76,153.65,132.29,207.65,175.04,272.59,221.24,2034.05,0
103,103002,2007,166.14,18.31,100.05,128.07,137.79,116.82,184.76,183.83,229.61,323.86,192.18,268.19,2049.62,0
103,103002,2008,112.72,119.48,94.88,88.94,163.63,180.06,163.07,170.69,136.91,185.27,868.18,624.48,2908.31,0
103,103002,2009,295.82,35.05,243.29,140.36,194.18,81.03,152.67,169.82,132.27,185.46,607.29,295.04,2532.29,1
103,103002,2010,78.61,19.74,52.72,74.58,122.79,177.05,217.06,134.09,149.05,277.81,581.08,537.52,2422.09,0
103,103003,2000,173.29,163.75,238.34,248.55,100.37,117.79,126.39,106.05,267.11,242.45,839.46,494.04,3117.57,0
103,103003,2001,254.17,52.83,213.18,107.48,148.39,69.4,172.61,153.71,178.16,258.34,330.59,390.59,2329.45,1
103,103003,2002,58.99,28.53,86.09,122.05,163.46,108.36,101.81,139.39,147.11,179.83,486.32,416.03,2037.96,1
103,103003,2003,127.2,83.08,158.51,76.93,77.71,153.11,184.37,166.32,150.32,455.45,418.98,375.51,2427.49,1
103,103003,2004,85.9,37.15,59.02,66.78,104.92,111.95,154.33,137.27,241.76,434.88,307.79,291.88,2033.64,1
103,103003,2005,64.82,25.65,110.18,58.25,196.63,179.36,128.51,111.74,155.15,305.85,444.46,632.04,2412.64,1
103,103003,2006,123.64,150.23,116.8,73.42,266.05,176.54,157.21,139.86,215.47,182.31,313.19,273.68,2188.4,1
103,103003,2007,175.99,26.08,110.6,124.25,129.6,103.17,184.25,198.63,251.68,328,233.58,295.86,2161.69,1
103,103003,2008,124.54,127.26,109.59,98.72,161.95,175.34,148.97,177.32,139.13,177.1,900.06,702.37,3042.35,1
103,103003,2009,324.4,46.42,270.35,152.77,184.75,84.77,162.34,190.16,137.61,203.56,626.46,385.6,2769.19,1
103,103003,2010,92.74,30.2,65.98,83.36,133.58,166.2,229.66,135.25,150.43,268.88,614.98,577.6,2548.88,0
103,103004,2000,111.88,116.05,223.82,189.27,125.77,142.94,116.21,120.7,248.68,228.03,842.47,485.86,2951.69,0
103,103004,2001,239.77,34.13,215.35,103.09,122.04,62.97,161.08,135.45,197.56,281.47,295.39,372.37,2220.68,1
103,103004,2002,33.04,15.79,52.27,113.42,139.75,119.34,91.72,116.04,135.32,192.02,493.55,363.91,1866.17,1
103,103004,2003,61.48,54.55,132.7,52.55,86.64,135.64,167.67,175.24,152.45,469.21,413.35,322.59,2224.07,1
103,103004,2004,48.24,33.31,48.58,61.73,110.27,122.01,132.18,142.47,265.85,351.54,258.56,189.91,1764.67,0
103,103004,2005,55.13,14.97,82.61,38.68,230.16,164.06,114.46,110.29,140.44,296.52,389.27,641.93,2278.52,1
103,103004,2006,113.89,94.31,123.04,63.25,237.95,168.89,133.92,106.64,194.05,186.38,245.84,188.4,1856.57,1
103,103004,2007,151.16,19.63,105.79,133.77,127.95,106.38,181.62,165.52,218.85,317.08,197.34,224.96,1950.04,1
103,103004,2008,96.78,78.06,75.12,82.34,156.32,179.45,150.75,140.23,128.15,191.48,791.85,628.85,2699.38,1
103,103004,2009,238.15,32.2,217.21,136.62,188.78,62.27,146.29,177.79,127.75,159.57,604.61,234.45,2325.7,0
103,103004,2010,74.59,19.28,48.78,69.68,91.92,156.57,181.3,136.17,129.95,294.43,623.22,511.07,2336.96,0
112,112001,2000,149.34,174.06,203.83,256.43,160.7,368.01,86.95,207.74,119.88,195.42,194.28,189.74,2306.36,0
112,112001,2001,223.73,86.29,154.42,232.52,150.43,209.45,132.75,153.33,246.27,434.78,242.25,133.28,2399.49,0
112,112001,2002,81.47,83.98,70.67,105.66,204.79,193.61,165.97,218.07,179.09,213.75,241.9,160.37,1919.33,0
112,112001,2003,74.12,100.27,138.9,132.5,144.28,176.35,263.43,238.55,199.74,387.53,196.3,253.94,2305.91,0
112,112001,2004,111.17,76.67,128.36,164.24,259.76,98.39,286.16,96.24,284.86,187.38,258.97,206.75,2158.95,0
112,112001,2005,121.87,51.54,129.28,178.81,304.62,256.72,195.08,242.12,151.55,242.63,307.87,294.25,2476.34,0
112,112001,2006,168.3,193.55,187.61,219.02,332.68,358.14,174.3,221.91,230.07,236.26,245.46,253.83,2821.13,0
112,112001,2007,333.68,104.51,133.43,169.25,376.39,348.81,272.72,208.07,269.69,267.34,267.46,210.37,2961.73,0
112,112001,2008,185.24,245.73,289.31,252.16,265.07,297.7,234.51,200.92,254.24,411.26,319.75,207.73,3163.61,0
112,112001,2009,451.14,225.65,355.73,135.42,134.51,156.6,192.1,201.49,216.49,248.94,198.82,161.37,2678.27,0
112,112001,2010,267.82,96.93,146.52,259.46,291.68,243.02,344.89,377.68,308.13,203.99,294.17,368.68,3202.97,1
112,112002,2000,186.54,186.33,195.63,150.63,143.48,371.5,126.78,211.45,101.66,376.1,202.46,211.89,2464.45,0
112,112002,2001,191.73,236.14,198.56,124.26,122.96,180.78,155.16,222.83,153.7,310.36,235.32,198.55,2330.36,0
112,112002,2002,117.59,45.27,49.54,114.57,123.14,217.53,277.04,158.93,148.65,135.2,225.58,148.61,1761.64,0
112,112002,2003,155.29,54.3,159.72,163.69,178.22,223.89,228.66,202.51,157.48,319.59,178.01,249.1,2270.44,0
112,112002,2004,180.91,48.63,99.99,118.4,243.13,166.8,206.24,157.85,145.43,183.12,208.06,285.84,2044.39,1
112,112002,2005,76.57,59.98,150.18,81.58,198.15,186.25,260.37,257.59,160.93,294.9,308.99,452.54,2488.02,0
112,112002,2006,326.82,321.42,210.8,243.13,405.3,305.47,249.48,251.96,310.91,271.82,135.35,233.93,3266.38,0
112,112002,2007,377.04,96.42,187.5,132.62,157.96,235.54,351.14,222.86,252.87,276.13,250.39,286.66,2827.15,1
112,112002,2008,182.15,347.23,321.39,211.2,240.15,243.83,236.8,222.97,199.21,280.58,280.31,239.08,3004.9,0
112,112002,2009,465.13,348.7,262.66,243.97,164.03,136.66,191.62,183.42,164.01,239.87,190.75,161.68,2752.5,1
112,112002,2010,232.72,42.93,104.36,166.71,208.4,229.42,208.57,294.06,233.59,159.75,266.98,323.15,2470.64,1
112,112003,2000,280.34,232.86,236.91,108.18,123.18,279.69,190.3,172.67,148.75,480.76,222.77,240.16,2716.56,0
112,112003,2001,239.17,499.28,308.78,100.17,97.93,122.55,156.54,199.2,152.2,277.39,281.89,290.54,2725.64,0
112,112003,2002,123.36,69.16,77.96,106.09,76.46,218.71,274.57,120.06,196.24,157.05,294.1,135.97,1849.72,0
112,112003,2003,247.59,50.24,191.79,114.94,195.1,240.92,194.35,196.96,179.77,252.39,174.07,367.72,2405.83,1
112,112003,2004,147.66,65.14,86.86,93.44,236.16,164.21,254.28,150.04,123.97,157.98,198.66,426.7,2105.1,0
112,112003,2005,88.64,56.35,131.06,35.38,138.3,138.21,231.85,214.72,178.52,312.94,281.33,533.12,2340.43,0
112,112003,2006,427.64,600.62,248.71,216.03,308.25,223.11,358.61,279.79,575.81,334.08,126.91,397.81,4097.37,1
112,112003,2007,597.92,115.6,185.14,122.78,127.59,162.88,267,193.25,218.52,310.12,204.24,344.34,2849.39,0
112,112003,2008,213.02,527.86,369.04,201.28,173.72,184.33,236.65,223.06,179.25,267.23,312.11,217.19,3104.73,0
112,112003,2009,539.23,513.27,225.76,210.02,188.13,147.69,218.82,142.41,172.21,266.21,222.37,212.93,3059.05,0
112,112003,2010,258.66,32.5,97.78,145.54,143.9,165.83,127.76,251.46,164.93,175.12,279.14,308.48,2151.1,1
112,112004,2000,273.86,230.92,240.96,114.06,127.13,294.01,186.81,184.17,150.25,488.37,227.72,246.04,2764.3,0
112,112004,2001,239.45,484.35,314.68,100.66,103.07,133.71,160.4,205.67,160.97,295.82,285.99,292.52,2777.29,0
112,112004,2002,126.52,66.75,75.45,109.85,80.22,222.28,279.23,132.4,202.09,160.8,300.84,138.55,1894.99,0
112,112004,2003,246.24,49.18,188.97,121.65,197.72,243.08,207.27,202.2,183.21,270.7,178.02,366.21,2454.45,1
112,112004,2004,152.23,63.48,89.92,95.86,244.36,165.03,256.73,153.76,132.23,172.89,202.05,422.69,2151.24,1
112,112004,2005,89.69,55.24,134.44,39.28,149.85,152.12,251.33,225.84,180.31,327.12,298.41,547.54,2451.19,1
112,112004,2006,435.16,593.23,251.51,221.04,324.65,237.24,360.14,281.15,582.3,344.99,128.72,398.08,4158.2,1
112,112004,2007,616.78,119.63,197.34,126.64,133.07,174.08,278.6,206.94,237.23,325.3,228.47,355.78,2999.86,0
112,112004,2008,223.84,548.99,382.39,208.79,177.18,200.66,249.29,230.75,192.49,290.92,330.23,233.44,3268.98,0
112,112004,2009,588.18,529.83,241.61,213.84,191.69,151.7,225.18,160.51,181.88,280.82,234.01,229.04,3228.29,1
112,112004,2010,280.1,32.06,99.44,149.86,157.03,190.45,147.03,271.62,180.73,180.5,301.12,342.95,2332.88,1
112,112005,2000,231.61,247.08,277.04,172.38,124.19,215.34,180.6,205.64,249.58,543.13,303.32,273.31,3023.24,0
112,112005,2001,261.46,521.43,410.77,130.91,93.02,174.39,129.61,146.81,290.91,439.43,298.22,342.96,3239.9,1
112,112005,2002,95.14,60.89,79.94,120.93,96.09,200.55,167.78,205.38,308.79,234.93,381.06,120.56,2072.05,0
112,112005,2003,247.33,43.44,170.68,32.91,195.58,229.35,258.36,218.6,282.98,347.8,206.06,407.2,2640.29,0
112,112005,2004,69,63.58,92.29,77.36,308.53,135.22,273.74,99.97,229.6,267.75,218.39,380.07,2215.51,0
112,112005,2005,104.11,31.46,104.55,42.77,210.81,219.92,353.68,248.04,203.63,390.68,384.47,554.66,2848.78,0
112,112005,2006,416.89,614.67,239.09,200.15,245.81,305.17,431.72,260.14,746.54,431.63,138.67,451.74,4482.22,1
112,112005,2007,671.38,90.25,192.77,115.2,147.92,158.96,241.65,209.17,270.63,362.6,263.03,325.29,3048.84,0
112,112005,2008,198.41,607.6,385.47,209.24,165.78,219.11,271.26,208.72,217.28,358,355.29,192.5,3388.66,0
112,112005,2009,691.47,561.28,233.22,171.41,194.15,141.29,231.12,195.43,200.12,302.36,241.25,234.37,3397.47,0
112,112005,2010,313.34,9.38,70.76,159,172.57,238.16,163.7,258.17,204.36,197.66,324.41,397.78,2509.29,0
112,112006,2000,200.48,231.79,255.65,169.59,123.46,211.31,160.47,205.83,239.72,496.72,299.81,259.06,2853.9,0
112,112006,2001,242.59,440.72,373.27,124.66,91.08,182.51,119.11,142.49,281.92,427.42,278.87,318.12,3022.76,0
112,112006,2002,86.62,50.89,65.12,119.94,99.6,194.31,153.94,204.03,290.87,221.38,361.81,111.23,1959.73,0
112,112006,2003,220.42,38.18,150.26,29.54,186.76,218.5,254.26,207.16,271.71,341.19,197.84,366.09,2481.91,1
112,112006,2004,64.3,56.55,87.4,76.31,298.19,137.01,250.06,96.78,225.04,263.79,205.48,334.22,2095.13,0
112,112006,2005,88.36,29.6,95.94,43.35,210.02,218.06,345.93,241.46,191.79,368.45,377.01,530.04,2740.02,0
112,112006,2006,382.36,528.14,213.94,193.45,248.44,304.44,388.48,236.19,659.21,396.5,127.1,405.56,4083.81,0
112,112006,2007,601.82,70.02,176.44,104.4,139,148.77,229.42,192.54,256.58,334.85,256.77,290.2,2800.8,1
112,112006,2008,186.31,552.87,349.3,196.27,158.69,206.19,247.62,182.06,204,331.35,332.34,185.61,3132.62,0
112,112006,2009,653.82,494.72,218.75,164.18,183,135.18,210.91,184.44,185.28,274.77,222.34,204.15,3131.53,1
112,112006,2010,292.78,5.91,58.42,153.45,163.49,232.11,157.03,231.32,194.74,187.86,297.44,386.19,2360.75,0
112,112007,2000,159.63,233.86,251.71,218.66,120.89,265.87,117.32,264.91,257.68,560.85,363.46,284.45,3099.31,0
112,112007,2001,237.67,372.38,382.39,135.16,106.22,273.04,113.45,155.92,347.42,556.77,284.62,320.51,3285.54,0
112,112007,2002,91.79,37.48,46.29,127.7,110.34,190.06,120.43,281.83,322.47,233.27,387.34,108.92,2057.94,1
112,112007,2003,182.66,29.4,127.91,31.2,164.6,199.31,321.14,217.03,296.9,460.36,198.92,343.57,2573.02,1
112,112007,2004,52.67,46.55,97.91,65.67,344.39,135.62,228.12,91.05,252.69,364.93,200.75,252.2,2132.54,1
112,112007,2005,79.65,26.83,98.33,40.92,279.5,287.62,498.6,312.91,201.8,428.21,471.18,579.14,3304.69,0
112,112007,2006,385.27,406.74,185.04,218.45,314.49,385.49,359.55,235.12,606.68,442.08,108.68,330.19,3977.79,1
112,112007,2007,495.58,66.63,184.68,103.84,142.76,166.32,229.8,207.02,292.25,343.83,340.68,239.28,2812.68,1
112,112007,2008,176.64,481.99,322.39,203.98,189.42,252.86,260.21,174,230.33,404.38,326.95,175.22,3198.37,1
112,112007,2009,658.46,442.23,221.04,136.38,169.87,119.16,202.08,223.67,198.47,272.6,205.95,214.82,3064.73,1
112,112007,2010,305.95,3.7,44.33,151.86,191.96,314.4,214.52,235.5,243.1,194.37,322.65,456.55,2678.89,0
112,112008,2000,102.41,217.49,223.83,261.57,122.42,342.3,76.13,311.55,249.89,546.33,378.42,289.19,3121.54,0
112,112008,2001,229.88,219.88,329.97,164.66,114.88,330.27,114.22,157.97,380.82,630.97,262.81,284.91,3221.24,0
112,112008,2002,85.03,14.73,22.58,134.42,122.03,206.52,111.06,315.81,317.63,252.49,370.36,111.67,2064.33,0
112,112008,2003,109.94,15.25,105.51,46.68,144.25,197.91,365.48,213.9,278.91,542.27,197.95,277.28,2495.32,0
112,112008,2004,50.4,34.93,98.96,59.53,377.33,120.91,200.31,87.22,267.06,401.53,181.25,148.09,2027.5,0
112,112008,2005,66,18.89,107.02,46.09,332.4,330.21,576.85,360.62,189.94,441.43,530.48,551.31,3551.23,0
112,112008,2006,338.09,216.72,151.03,221.84,382.48,445.17,292.82,227.84,476.69,412.89,92.45,221.52,3479.55,1
112,112008,2007,308.69,55.09,166.81,101.28,157.18,213.23,251.29,235.36,331.48,339.71,380.64,157.85,2698.59,1
112,112008,2008,118.39,335.56,254.88,207.84,210.62,315.96,283.33,176.94,262,465.51,291.93,149.78,3072.75,1
112,112008,2009,512.25,300.06,200.25,110.83,158.98,104.97,197.04,275.19,204.09,264.14,188.33,181.23,2697.37,1
112,112008,2010,241.41,3.01,37.5,154.03,246.56,408.54,284.95,255.57,319.65,199.56,327.78,412.45,2891,1
112,112009,2000,102.41,217.49,223.83,261.57,122.42,342.3,76.13,311.55,249.89,546.33,378.42,289.19,3121.54,0
112,112009,2001,229.88,219.88,329.97,164.66,114.88,330.27,114.22,157.97,380.82,630.97,262.81,284.91,3221.24,0
112,112009,2002,85.03,14.73,22.58,134.42,122.03,206.52,111.06,315.81,317.63,252.49,370.36,111.67,2064.33,0
112,112009,2003,109.94,15.25,105.51,46.68,144.25,197.91,365.48,213.9,278.91,542.27,197.95,277.28,2495.32,0
112,112009,2004,50.4,34.93,98.96,59.53,377.33,120.91,200.31,87.22,267.06,401.53,181.25,148.09,2027.5,0
112,112009,2005,66,18.89,107.02,46.09,332.4,330.21,576.85,360.62,189.94,441.43,530.48,551.31,3551.23,1
112,112009,2006,338.09,216.72,151.03,221.84,382.48,445.17,292.82,227.84,476.69,412.89,92.45,221.52,3479.55,1
112,112009,2007,308.69,55.09,166.81,101.28,157.18,213.23,251.29,235.36,331.48,339.71,380.64,157.85,2698.59,0
112,112009,2008,118.39,335.56,254.88,207.84,210.62,315.96,283.33,176.94,262,465.51,291.93,149.78,3072.75,0
112,112009,2009,512.25,300.06,200.25,110.83,158.98,104.97,197.04,275.19,204.09,264.14,188.33,181.23,2697.37,0
112,112009,2010,241.41,3.01,37.5,154.03,246.56,408.54,284.95,255.57,319.65,199.56,327.78,412.45,2891,1
112,112010,2000,97.87,218.56,222.8,291.51,129.77,396.07,79.11,331.78,244.5,540.56,376.35,312.25,3241.13,0
112,112010,2001,248.31,166.11,304.94,213.58,119.12,334.54,130.77,152.89,390.77,667.85,275.17,278.29,3282.32,0
112,112010,2002,82.76,16.51,32.45,146.07,132.79,237.51,136.07,322.9,325.83,306.81,386.68,127.99,2254.38,0
112,112010,2003,84.74,15.94,129.06,78.92,147.49,216.03,382.98,229.53,275.21,589.72,216.67,285.16,2651.47,0
112,112010,2004,55.34,41.12,108.39,71.66,386.28,122.52,228.08,92.24,285.24,382.91,187.2,137.98,2098.96,0
112,112010,2005,72.4,18.55,129.15,66.21,374.63,331.32,557.46,380.8,199.8,457.95,558.82,549.13,3696.2,0
112,112010,2006,321.45,166.13,155.02,229.15,393.53,459.4,271.52,256.62,448.54,394.52,116.92,210.32,3423.12,0
112,112010,2007,250.09,64.37,153.83,112.13,167.09,234.02,247.08,237.9,336.95,323.96,370.1,133.57,2631.07,0
112,112010,2008,109.15,271.73,228.33,211.76,201.69,322.33,278.12,183.04,259.4,472.18,283.4,144.82,2965.95,0
112,112010,2009,451.08,237.48,193.45,103.11,156.52,107.72,194.81,277.35,200.14,270.15,192.56,169.19,2553.58,0
112,112010,2010,216.24,5.76,42.01,171.29,264.72,393.47,298.35,275.26,342.55,200.86,335.63,383.03,2929.18,1
112,112011,2000,97.87,218.56,222.8,291.51,129.77,396.07,79.11,331.78,244.5,540.56,376.35,312.25,3241.13,0
112,112011,2001,248.31,166.11,304.94,213.58,119.12,334.54,130.77,152.89,390.77,667.85,275.17,278.29,3282.32,1
112,112011,2002,82.76,16.51,32.45,146.07,132.79,237.51,136.07,322.9,325.83,306.81,386.68,127.99,2254.38,0
112,112011,2003,84.74,15.94,129.06,78.92,147.49,216.03,382.98,229.53,275.21,589.72,216.67,285.16,2651.47,0
112,112011,2004,55.34,41.12,108.39,71.66,386.28,122.52,228.08,92.24,285.24,382.91,187.2,137.98,2098.96,0
112,112011,2005,72.4,18.55,129.15,66.21,374.63,331.32,557.46,380.8,199.8,457.95,558.82,549.13,3696.2,0
112,112011,2006,321.45,166.13,155.02,229.15,393.53,459.4,271.52,256.62,448.54,394.52,116.92,210.32,3423.12,1
112,112011,2007,250.09,64.37,153.83,112.13,167.09,234.02,247.08,237.9,336.95,323.96,370.1,133.57,2631.07,0
112,112011,2008,109.15,271.73,228.33,211.76,201.69,322.33,278.12,183.04,259.4,472.18,283.4,144.82,2965.95,0
112,112011,2009,451.08,237.48,193.45,103.11,156.52,107.72,194.81,277.35,200.14,270.15,192.56,169.19,2553.58,0
112,112011,2010,216.24,5.76,42.01,171.29,264.72,393.47,298.35,275.26,342.55,200.86,335.63,383.03,2929.18,1
112,112012,2000,97.87,218.56,222.8,291.51,129.77,396.07,79.11,331.78,244.5,540.56,376.35,312.25,3241.13,0
112,112012,2001,248.31,166.11,304.94,213.58,119.12,334.54,130.77,152.89,390.77,667.85,275.17,278.29,3282.32,1
112,112012,2002,82.76,16.51,32.45,146.07,132.79,237.51,136.07,322.9,325.83,306.81,386.68,127.99,2254.38,1
112,112012,2003,84.74,15.94,129.06,78.92,147.49,216.03,382.98,229.53,275.21,589.72,216.67,285.16,2651.47,0
112,112012,2004,55.34,41.12,108.39,71.66,386.28,122.52,228.08,92.24,285.24,382.91,187.2,137.98,2098.96,1
112,112012,2005,72.4,18.55,129.15,66.21,374.63,331.32,557.46,380.8,199.8,457.95,558.82,549.13,3696.2,0
112,112012,2006,321.45,166.13,155.02,229.15,393.53,459.4,271.52,256.62,448.54,394.52,116.92,210.32,3423.12,1
112,112012,2007,250.09,64.37,153.83,112.13,167.09,234.02,247.08,237.9,336.95,323.96,370.1,133.57,2631.07,0
112,112012,2008,109.15,271.73,228.33,211.76,201.69,322.33,278.12,183.04,259.4,472.18,283.4,144.82,2965.95,0
112,112012,2009,451.08,237.48,193.45,103.11,156.52,107.72,194.81,277.35,200.14,270.15,192.56,169.19,2553.58,0
112,112012,2010,216.24,5.76,42.01,171.29,264.72,393.47,298.35,275.26,342.55,200.86,335.63,383.03,2929.18,0
112,112013,2000,138.81,227.5,196.41,290.35,130.18,412.83,83.46,288.43,210.32,403.25,294.09,304.08,2979.71,0
112,112013,2001,320.15,131.33,211.02,287.58,123.29,289.48,119.09,131.56,341.79,552.14,283.98,226.69,3018.09,1
112,112013,2002,76.2,34.61,62.36,155.3,155.48,237.92,158.43,259.28,258.39,306.15,353.77,161.83,2219.71,1
112,112013,2003,62.53,37.45,148.84,145.41,146.29,224.21,310.58,217.87,193.43,505.3,208.66,329.98,2530.56,1
112,112013,2004,70.72,52.93,118.57,122.36,332.01,102.96,244.66,89.41,284.68,266.67,190.04,166.49,2041.51,0
112,112013,2005,93.08,29.27,140.95,96.2,368.94,272.29,373.99,303.85,185.17,361.2,441.23,417.54,3083.71,0
112,112013,2006,281.81,147.13,152.35,200.81,321.7,414.53,185.78,275.86,375.31,285.74,173.15,263.59,3077.75,1
112,112013,2007,285.02,116.38,126.02,141.12,227.5,319.78,253.31,199.33,307.36,296.03,330.18,158.61,2760.64,1
112,112013,2008,160.15,291.29,277.48,235.84,193.32,314.85,268.67,201.17,251.98,484.66,299.15,190.4,3168.95,1
